48,Untagged,commissary,commissary,CORRECT,,0 min. 4 sec.
49,Untagged,enervate,enervate,CORRECT,,0 min. 5 sec.
50,Untagged,ostentation,ostentatious,INCORRECT,,0 min. 5 sec.
51,Untagged,anchovy,anchovy,CORRECT,,0 min. 4 sec.
52,Untagged,origami,origami,CORRECT,,0 min. 4 sec.
53,Untagged,insidious,insidious,CORRECT,,0 min. 6 sec.
54,Untagged,aphid,aphid,CORRECT,,0 min. 4 sec.
55,Untagged,salutatorian,salutatory,INCORRECT,,0 min. 4 sec.
56,Untagged,loathe,loathe,CORRECT,,0 min. 4 sec.
57,Untagged,dervish,durvish,INCORRECT,,0 min. 4 sec.
58,Untagged,affluent,affluent,CORRECT,,0 min. 4 sec.
59,Untagged,simile,simile,CORRECT,,0 min. 3 sec.
60,Untagged,gerontology,geruntology,INCORRECT,,0 min. 5 sec.
61,Untagged,hypocrisy,hypocrisy,CORRECT,,0 min. 4 sec.
62,Untagged,fortuitous,fortuitous,CORRECT,,0 min. 5 sec.
63,Untagged,beelzebub,beelzebub,CORRECT,,0 min. 4 sec.
64,Untagged,expeditionary,expeditionary,CORRECT,,0 min. 5 sec.
65,Untagged,sophomore,sophomore,CORRECT,,0 min. 18 sec.
66,Untagged,aardwolf,aardwolf,CORRECT,,0 min. 7 sec.
67,Untagged,ventifact,ventifact,CORRECT,,0 min. 5 sec.
68,Untagged,artichoke,artichoke,CORRECT,,0 min. 4 sec.
69,Untagged,caparison,caparison,CORRECT,,0 min. 4 sec.
70,Untagged,unutterable,unutterable,CORRECT,,0 min. 7 sec.
71,Untagged,desertification,desertification,CORRECT,,0 min. 6 sec.
72,Untagged,venison,venison,CORRECT,,0 min. 4 sec.
73,Untagged,insignia,insidious,INCORRECT,,0 min. 7 sec.
74,Untagged,tome,tom,INCORRECT,,0 min. 4 sec.
75,Untagged,coordinate,coordinate,CORRECT,,0 min. 4 sec.
76,Untagged,arsenal,arsenal,CORRECT,,0 min. 4 sec.
77,Untagged,cesspool,cesspool,CORRECT,,0 min. 7 sec.
78,Untagged,acolyte,acolyte,CORRECT,,0 min. 4 sec.
79,Untagged,terrazzo,terazzo,INCORRECT,,0 min. 4 sec.
80,Untagged,dynamite,dynamite,CORRECT,,0 min. 5 sec.
81,Untagged,stalwart,stalwart,CORRECT,,0 min. 4 sec.
82,Untagged,amphibious,amphibious,CORRECT,,0 min. 5 sec.
83,Untagged,pluvial,fluveal,INCORRECT,,0 min. 5 sec.
84,Untagged,adagio,adagio,CORRECT,,0 min. 3 sec.
85,Untagged,neuston,neuston,CORRECT,,0 min. 5 sec.
86,Untagged,locarno,locarno,CORRECT,,0 min. 4 sec.
87,Untagged,genus,genis,INCORRECT,,0 min. 4 sec.
88,Untagged,prerequisite,prerequisite,CORRECT,,0 min. 4 sec.
89,Untagged,miscible,miscible,CORRECT,,0 min. 4 sec.
90,Untagged,remora,remora,CORRECT,,0 min. 3 sec.
91,Untagged,mitochondrion,mitochondrion,CORRECT,,0 min. 5 sec.
92,Untagged,forfeit,forfeit,CORRECT,,0 min. 4 sec.
93,Untagged,haiku,haiku,CORRECT,,0 min. 4 sec.
94,Untagged,embracery,embracery,CORRECT,,0 min. 4 sec.
95,Untagged,plantigrade,plantigrade,CORRECT,,0 min. 4 sec.
96,Untagged,louche,louche,CORRECT,,0 min. 3 sec.
97,Untagged,interject,interject,CORRECT,,0 min. 4 sec.
98,Untagged,volition,volition,CORRECT,,0 min. 5 sec.
99,Untagged,lathe,lays,INCORRECT,,0 min. 3 sec.
100,Untagged,versicle,versacle,INCORRECT,,0 min. 5 sec.
101,Untagged,embrocation,embrocation,CORRECT,,0 min. 4 sec.
102,Untagged,pegasus,pegasus,CORRECT,,0 min. 8 sec.
103,Untagged,synapse,synapse,CORRECT,,0 min. 4 sec.
104,Untagged,limerick,limerick,CORRECT,,0 min. 5 sec.
105,Untagged,girandole,girandole,CORRECT,,0 min. 4 sec.
106,Untagged,benevolence,benelovence,INCORRECT,,0 min. 5 sec.
107,Untagged,squamulose,squamulose,CORRECT,,0 min. 7 sec.
108,Untagged,crescendo,croshindall,INCORRECT,,0 min. 6 sec.
109,Untagged,toxicology,toxicology,CORRECT,,0 min. 5 sec.
110,Untagged,abhorrence,abhorrence,CORRECT,,0 min. 8 sec.
111,Untagged,arachnoid,arachnoid,CORRECT,,0 min. 6 sec.
112,Untagged,blarney,blarney,CORRECT,,0 min. 4 sec.
113,Untagged,redox,redox,CORRECT,,0 min. 4 sec.
114,Untagged,paleozoic,paleozoic,CORRECT,,0 min. 33 sec.
115,Untagged,logistician,logistician,CORRECT,,0 min. 4 sec.
116,Untagged,vassalage,vassalage,CORRECT,,0 min. 4 sec.
117,Untagged,farad,ferrad,INCORRECT,,0 min. 4 sec.
118,Untagged,synchroscope,synchroscope,CORRECT,,0 min. 7 sec.
119,Untagged,oleaginous,oleagenous,INCORRECT,,0 min. 3 sec.
120,Untagged,subjugate,subjugate,CORRECT,,0 min. 4 sec.
121,Untagged,disfranchise,disenfranchise,INCORRECT,,0 min. 12 sec.
122,Untagged,eponym,eponym,CORRECT,,0 min. 3 sec.
123,Untagged,nepenthe,nepenthe,CORRECT,,0 min. 5 sec.
124,Untagged,wickiup,wickiup,CORRECT,,0 min. 4 sec.
125,Untagged,laurel,laurel,CORRECT,,0 min. 4 sec.
126,Untagged,melodrama,melodrama,CORRECT,,0 min. 5 sec.
127,Untagged,dactyl,dactyl,CORRECT,,0 min. 6 sec.
128,Untagged,academia,academia,CORRECT,,0 min. 5 sec.
129,Untagged,gubernatorial,gubernatorial,CORRECT,,0 min. 6 sec.
130,Untagged,masochistic,masochsitic,INCORRECT,,0 min. 4 sec.
131,Untagged,furlong,furlong,CORRECT,,0 min. 4 sec.
132,Untagged,connoisseur,conoisseur,INCORRECT,,0 min. 4 sec.
133,Untagged,signorina,signorina,CORRECT,,0 min. 4 sec.
134,Untagged,murex,murax,INCORRECT,,0 min. 4 sec.
135,Untagged,tutu,tutu,CORRECT,,0 min. 3 sec.
136,Untagged,ocarina,ocarina,CORRECT,,0 min. 3 sec.
137,Untagged,inclement,inclement,CORRECT,,0 min. 5 sec.
138,Untagged,badminton,badminton,CORRECT,,0 min. 4 sec.
139,Untagged,rood,rude,INCORRECT,,0 min. 5 sec.
140,Untagged,peerage,peerage,CORRECT,,0 min. 4 sec.
141,Untagged,matriarch,matriarch,CORRECT,,0 min. 7 sec.
142,Untagged,glucocorticoid,glucocorticoid,CORRECT,,0 min. 5 sec.
143,Untagged,sumo,sumo,CORRECT,,0 min. 4 sec.
144,Untagged,marsupium,marsupium,CORRECT,,0 min. 4 sec.
145,Untagged,epidemiology,epidemiology,CORRECT,,0 min. 4 sec.
146,Untagged,scutellate,scutellate,CORRECT,,0 min. 4 sec.
147,Untagged,genuflect,genuflect,CORRECT,,0 min. 4 sec.
148,Untagged,euphoria,euphoria,CORRECT,,0 min. 9 sec.
149,Untagged,brigadier,brigadier,CORRECT,,0 min. 7 sec.
150,Untagged,bilious,bilious,CORRECT,,0 min. 8 sec.
151,Untagged,ikebana,ikebana,CORRECT,,0 min. 3 sec.
152,Untagged,ambrosia,ambrosia,CORRECT,,0 min. 5 sec.
153,Untagged,anaphora,anaphora,CORRECT,,0 min. 3 sec.
154,Untagged,dialysis,dialysis,CORRECT,,0 min. 5 sec.
155,Untagged,cryptanalysis,cryptanalysis,CORRECT,,0 min. 9 sec.
156,Untagged,pettifogger,pettifogger,CORRECT,,0 min. 6 sec.
157,Untagged,celesta,celeste,INCORRECT,,0 min. 4 sec.
158,Untagged,fastidious,fastidious,CORRECT,,0 min. 5 sec.
159,Untagged,detrimental,detrimental,CORRECT,,0 min. 6 sec.
160,Untagged,lutz,lutz,CORRECT,,0 min. 5 sec.
161,Untagged,umber,umber,CORRECT,,0 min. 5 sec.
162,Untagged,buccal,buccal,CORRECT,,0 min. 4 sec.
163,Untagged,peristaltic,peristaltic,CORRECT,,0 min. 4 sec.
164,Untagged,plumage,plumage,CORRECT,,0 min. 4 sec.
165,Untagged,preemptive,preemptive,CORRECT,,0 min. 4 sec.
166,Untagged,remedial,remedial,CORRECT,,0 min. 4 sec.
167,Untagged,scepter,scepter,CORRECT,,0 min. 4 sec.
168,Untagged,bracken,bracken,CORRECT,,0 min. 5 sec.
169,Untagged,phenomenon,phenomenon,CORRECT,,0 min. 5 sec.
170,Untagged,galenical,gallenical,INCORRECT,,0 min. 4 sec.
171,Untagged,fulgent,fulgent,CORRECT,,0 min. 4 sec.
172,Untagged,instantaneous,instantaneou,INCORRECT,,0 min. 9 sec.
173,Untagged,mantra,mantra,CORRECT,,0 min. 4 sec.
174,Untagged,planar,plainer,INCORRECT,,0 min. 4 sec.
175,Untagged,benign,benign,CORRECT,,0 min. 3 sec.
176,Untagged,dereliction,dereliction,CORRECT,,0 min. 4 sec.
177,Untagged,intellectual,intellectual,CORRECT,,0 min. 4 sec.
178,Untagged,forlorn,furlorn,INCORRECT,,0 min. 5 sec.
179,Untagged,eureka,eureka,CORRECT,,0 min. 3 sec.
180,Untagged,univalent,unialent,INCORRECT,,0 min. 4 sec.
181,Untagged,ennoble,ennomble,INCORRECT,,0 min. 4 sec.
182,Untagged,peritonitis,peritonitist,INCORRECT,,0 min. 6 sec.
183,Untagged,ordination,coordination,INCORRECT,,0 min. 5 sec.
184,Untagged,deliberate,deliberate,CORRECT,,0 min. 3 sec.
185,Untagged,pomade,homade,INCORRECT,,0 min. 5 sec.
186,Untagged,coincidence,coincidence,CORRECT,,0 min. 4 sec.
187,Untagged,chippendale,chippendale,CORRECT,,0 min. 9 sec.
188,Untagged,paroxysm,paroxism,INCORRECT,,0 min. 10 sec.
189,Untagged,innocuous,innocuous,CORRECT,,0 min. 4 sec.
190,Untagged,upholsterer,upholsterer,CORRECT,,0 min. 4 sec.
191,Untagged,tonsure,tonsure,CORRECT,,0 min. 4 sec.
192,Untagged,cormorant,cormorant,CORRECT,,0 min. 5 sec.
193,Untagged,anthropogenic,anthropogenic,CORRECT,,0 min. 4 sec.
194,Untagged,glaucoma,glaucoma,CORRECT,,0 min. 4 sec.
195,Untagged,irrepressible,irrepressible,CORRECT,,0 min. 4 sec.
196,Untagged,padre,padre,CORRECT,,0 min. 3 sec.
197,Untagged,haulage,haulage,CORRECT,,0 min. 4 sec.
198,Untagged,bratwurst,bratwurst,CORRECT,,0 min. 10 sec.
199,Untagged,chloroform,chloroform,CORRECT,,0 min. 4 sec.
200,Untagged,calcitonin,calcitonin,CORRECT,,0 min. 3 sec.
201,Untagged,kitsch,kitsch,CORRECT,,0 min. 4 sec.
202,Untagged,ligament,ligament,CORRECT,,0 min. 4 sec.
203,Untagged,wapiti,wappity,INCORRECT,,0 min. 4 sec.
204,Untagged,tryst,triste,INCORRECT,,0 min. 3 sec.
205,Untagged,shriek,shriek,CORRECT,,0 min. 4 sec.
206,Untagged,azalea,azalea,CORRECT,,0 min. 3 sec.
207,Untagged,benefactor,benefactor,CORRECT,,0 min. 5 sec.
208,Untagged,triceratops,triceratops,CORRECT,,0 min. 4 sec.
209,Untagged,fisticuffs,fisticuffs,CORRECT,,0 min. 4 sec.
210,Untagged,harbinger,harbinger,CORRECT,,0 min. 5 sec.
211,Untagged,finial,finnial,INCORRECT,,0 min. 4 sec.
212,Untagged,pachyderm,pachyderm,CORRECT,,0 min. 4 sec.
213,Untagged,rapport,rapport,CORRECT,,0 min. 4 sec.
214,Untagged,colugo,collugo,INCORRECT,,0 min. 5 sec.
215,Untagged,compunction,compunction,CORRECT,,0 min. 6 sec.
216,Untagged,nauseous,nauseous,CORRECT,,0 min. 3 sec.
217,Untagged,jocund,jocund,CORRECT,,0 min. 4 sec.
218,Untagged,subclavian,subclavian,CORRECT,,0 min. 4 sec.
219,Untagged,serpentine,serpentine,CORRECT,,0 min. 4 sec.
220,Untagged,audacious,audacious,CORRECT,,0 min. 4 sec.
221,Untagged,croupier,croupiere,INCORRECT,,0 min. 6 sec.
222,Untagged,stalactite,stalactite,CORRECT,,0 min. 36 sec.
223,Untagged,foliation,foliation,CORRECT,,0 min. 4 sec.
224,Untagged,crimson,crimson,CORRECT,,0 min. 4 sec.
225,Untagged,obliterate,obliterate,CORRECT,,0 min. 4 sec.
226,Untagged,lavatory,lavatory,CORRECT,,0 min. 3 sec.
227,Untagged,uraeus,uraeus,CORRECT,,0 min. 5 sec.
228,Untagged,manumit,manumit,CORRECT,,0 min. 3 sec.
229,Untagged,dilatory,dilatory,CORRECT,,0 min. 5 sec.
230,Untagged,mensal,mensel,INCORRECT,,0 min. 4 sec.
231,Untagged,solicitous,solicitous,CORRECT,,0 min. 4 sec.
232,Untagged,chromic,kromlech,INCORRECT,,0 min. 5 sec.
233,Untagged,electuary,electuary,CORRECT,,0 min. 6 sec.
234,Untagged,ecru,ecru,CORRECT,,0 min. 3 sec.
235,Untagged,spinose,spinose,CORRECT,,0 min. 3 sec.
236,Untagged,tepid,tepid,CORRECT,,0 min. 3 sec.
237,Untagged,freudian,freudian,CORRECT,,0 min. 4 sec.
238,Untagged,rabbi,rabbi,CORRECT,,0 min. 3 sec.
239,Untagged,crumpet,crumpet,CORRECT,,0 min. 3 sec.
240,Untagged,comprehend,comprehend,CORRECT,,0 min. 4 sec.
241,Untagged,convalesce,convalesce,CORRECT,,0 min. 4 sec.
242,Untagged,fathom,fathom,CORRECT,,0 min. 3 sec.
243,Untagged,obsequious,obsequious,CORRECT,,0 min. 7 sec.
244,Untagged,laparoscopy,lapiroscopy,INCORRECT,,0 min. 7 sec.
245,Untagged,muumuu,muumuu,CORRECT,,0 min. 5 sec.
246,Untagged,armada,armada,CORRECT,,0 min. 8 sec.
247,Untagged,poignant,poignant,CORRECT,,0 min. 4 sec.
248,Untagged,obstetrician,obsetrician,INCORRECT,,0 min. 4 sec.
249,Untagged,destine,destine,CORRECT,,0 min. 4 sec.
250,Untagged,gunnysack,gunnysack,CORRECT,,0 min. 5 sec.
251,Untagged,shirring,shirring,CORRECT,,0 min. 4 sec.
252,Untagged,simony,simony,CORRECT,,0 min. 3 sec.
253,Untagged,oceanography,oceanography,CORRECT,,0 min. 6 sec.
254,Untagged,smorgasbord,smorgasbord,CORRECT,,0 min. 5 sec.
255,Untagged,wrangle,wrangle,CORRECT,,0 min. 3 sec.
256,Untagged,prerogative,prerogative,CORRECT,,0 min. 4 sec.
257,Untagged,edentulous,edentulous,CORRECT,,0 min. 4 sec.
258,Untagged,propaganda,propaganda,CORRECT,,0 min. 5 sec.
259,Untagged,illimitable,illimitable,CORRECT,,0 min. 5 sec.
260,Untagged,grecize,grecie,INCORRECT,,0 min. 9 sec.
261,Untagged,stertorous,sterterous,INCORRECT,,0 min. 4 sec.
262,Untagged,stucco,stucco,CORRECT,,0 min. 4 sec.
263,Untagged,dressage,dressage,CORRECT,,0 min. 4 sec.
264,Untagged,confetti,confetti,CORRECT,,0 min. 11 sec.
265,Untagged,philately,philately,CORRECT,,0 min. 5 sec.
266,Untagged,arenicolous,arenicolous,CORRECT,,0 min. 5 sec.
267,Untagged,inion,ineon,INCORRECT,,0 min. 5 sec.
268,Untagged,wagnerian,wagnerian,CORRECT,,0 min. 4 sec.
269,Untagged,bacillus,bacillus,CORRECT,,0 min. 4 sec.
270,Untagged,luminary,luminary,CORRECT,,0 min. 3 sec.
271,Untagged,depravity,depravity,CORRECT,,0 min. 4 sec.
272,Untagged,crucible,crucible,CORRECT,,0 min. 3 sec.
273,Untagged,kremlinology,kremlinology,CORRECT,,0 min. 5 sec.
274,Untagged,vigilante,vigilante,CORRECT,,0 min. 5 sec.
275,Untagged,spoliation,spoliation,CORRECT,,0 min. 4 sec.
276,Untagged,kestrel,kestrel,CORRECT,,0 min. 5 sec.
277,Untagged,codicil,codicil,CORRECT,,0 min. 3 sec.
278,Untagged,patronage,patronage,CORRECT,,0 min. 3 sec.
279,Untagged,prosaic,prosaic,CORRECT,,0 min. 4 sec.
280,Untagged,android,android,CORRECT,,0 min. 4 sec.
281,Untagged,reincarnation,reincarnation,CORRECT,,0 min. 5 sec.
282,Untagged,ragout,ragou,INCORRECT,,0 min. 3 sec.
283,Untagged,gustatory,gustatory,CORRECT,,0 min. 4 sec.
284,Untagged,architrave,architrave,CORRECT,,0 min. 4 sec.
285,Untagged,nonnecessity,nonnecessity,CORRECT,,0 min. 5 sec.
286,Untagged,caramelize,carmelize,INCORRECT,,0 min. 4 sec.
287,Untagged,fraught,fraught,CORRECT,,0 min. 4 sec.
288,Untagged,cornucopia,cornucopia,CORRECT,,0 min. 4 sec.
289,Untagged,fennel,fennel,CORRECT,,0 min. 4 sec.
290,Untagged,vengeance,vengeance,CORRECT,,0 min. 4 sec.
291,Untagged,presbyterian,presbyterian,CORRECT,,0 min. 4 sec.
292,Untagged,hypochondria,hypochondria,CORRECT,,0 min. 4 sec.
293,Untagged,myopia,myopia,CORRECT,,0 min. 3 sec.
294,Untagged,fractal,fractal,CORRECT,,0 min. 4 sec.
295,Untagged,chancery,chancery,CORRECT,,0 min. 3 sec.
296,Untagged,crotchety,crotchety,CORRECT,,0 min. 5 sec.
297,Untagged,continuity,continuity,CORRECT,,0 min. 4 sec.
298,Untagged,mourning,morning,INCORRECT,,1 min. 3 sec.
299,Untagged,sierra,sierra,CORRECT,,0 min. 4 sec.
300,Untagged,rictus,rictus,CORRECT,,0 min. 11 sec.
301,Untagged,oxidize,oxidie,INCORRECT,,0 min. 4 sec.
302,Untagged,perpetuity,perpetuity,CORRECT,,0 min. 4 sec.
303,Untagged,pyrometer,pyrometer,CORRECT,,0 min. 4 sec.
304,Untagged,kennel,kennel,CORRECT,,0 min. 4 sec.
305,Untagged,embolism,embolism,CORRECT,,0 min. 5 sec.
306,Untagged,actinide,actinide,CORRECT,,0 min. 4 sec.
307,Untagged,ratel,redel,INCORRECT,,0 min. 4 sec.
308,Untagged,caesar,caesar,CORRECT,,0 min. 5 sec.
309,Untagged,chimerical,timerical,INCORRECT,,0 min. 5 sec.
310,Untagged,threshold,threshhold,INCORRECT,,0 min. 6 sec.
311,Untagged,rotunda,rotunda,CORRECT,,0 min. 4 sec.
312,Untagged,succumb,succumb,CORRECT,,0 min. 4 sec.
313,Untagged,tutelage,tutelage,CORRECT,,0 min. 4 sec.
314,Untagged,axel,axle,INCORRECT,,0 min. 5 sec.
315,Untagged,scrimmage,scrimmage,CORRECT,,0 min. 5 sec.
316,Untagged,juggernaut,juggernaut,CORRECT,,0 min. 9 sec.
317,Untagged,latchet,latchet,CORRECT,,0 min. 8 sec.
318,Untagged,tempestuous,tempestuous,CORRECT,,0 min. 4 sec.
319,Untagged,tassel,tassle,INCORRECT,,0 min. 5 sec.
320,Untagged,ligand,ligand,CORRECT,,0 min. 7 sec.
321,Untagged,histrionics,histrionics,CORRECT,,0 min. 5 sec.
322,Untagged,phreatic, phreatic,INCORRECT,,0 min. 4 sec.
323,Untagged,cytoplasm,cytoplasm,CORRECT,,0 min. 4 sec.
324,Untagged,solder,solder,CORRECT,,0 min. 3 sec.
325,Untagged,perigee,perigee,CORRECT,,0 min. 5 sec.
326,Untagged,ducal,bugle,INCORRECT,,0 min. 3 sec.
327,Untagged,collocate,colicate,INCORRECT,,0 min. 4 sec.
328,Untagged,solomonic,solominic,INCORRECT,,0 min. 4 sec.
329,Untagged,reconciliation,reconciliation,CORRECT,,0 min. 4 sec.
330,Untagged,canticle,canticle,CORRECT,,0 min. 4 sec.
331,Untagged,chutney,chutney,CORRECT,,0 min. 3 sec.
332,Untagged,tripartite,tripartite,CORRECT,,0 min. 4 sec.
333,Untagged,masticate,mastochate,INCORRECT,,0 min. 13 sec.
334,Untagged,saboteur,saboteur,CORRECT,,0 min. 4 sec.
335,Untagged,abstruse,obstreuse,INCORRECT,,0 min. 6 sec.
336,Untagged,buccaneer,buccaner,INCORRECT,,0 min. 5 sec.
337,Untagged,cynosure,cynosure,CORRECT,,0 min. 4 sec.
338,Untagged,debris,debris,CORRECT,,0 min. 4 sec.
339,Untagged,acclamation,acclamation,CORRECT,,0 min. 4 sec.
340,Untagged,adrenal,adrenal,CORRECT,,0 min. 4 sec.
341,Untagged,bilge,bilge,CORRECT,,0 min. 7 sec.
342,Untagged,tenet,tenet,CORRECT,,0 min. 5 sec.
343,Untagged,monastic,monastic,CORRECT,,0 min. 4 sec.
344,Untagged,chorus,chorus,CORRECT,,0 min. 8 sec.
345,Untagged,circuit,circuit,CORRECT,,0 min. 4 sec.
346,Untagged,mantilla,mantilla,CORRECT,,0 min. 10 sec.
347,Untagged,manx,manx,CORRECT,,0 min. 3 sec.
348,Untagged,paseo,paseal,INCORRECT,,0 min. 5 sec.
349,Untagged,harlequin,harlequin,CORRECT,,0 min. 4 sec.
350,Untagged,nobelist,nobellist,INCORRECT,,0 min. 6 sec.
351,Untagged,altarpiece,altarpiece,CORRECT,,0 min. 52 sec.
352,Untagged,palfrey,palfry,INCORRECT,,0 min. 4 sec.
353,Untagged,calliope,calliope,CORRECT,,0 min. 8 sec.
354,Untagged,filibuster,filibuster,CORRECT,,0 min. 25 sec.
355,Untagged,horologist,horologist,CORRECT,'horologist' added to tag '-ology words'<br><br>,0 min. 19 sec.
356,Untagged,panoply,panoply,CORRECT,,0 min. 5 sec.
357,Untagged,committal,committal,CORRECT,,0 min. 3 sec.
358,Untagged,syrinx,serinx,INCORRECT,,0 min. 5 sec.
359,Untagged,isogram,isogram,CORRECT,,0 min. 4 sec.
360,Untagged,nutate,mutate,INCORRECT,,0 min. 5 sec.
361,Untagged,aristocrat,aristocrat,CORRECT,,0 min. 4 sec.
362,Untagged,heifer,heifer,CORRECT,,0 min. 4 sec.
363,Untagged,lurid,lurid,CORRECT,,0 min. 3 sec.
364,Untagged,hew,hue,INCORRECT,,0 min. 5 sec.
365,Untagged,diadromous,diadramou,INCORRECT,,0 min. 4 sec.
366,Untagged,regiment,regiment,CORRECT,,0 min. 4 sec.
367,Untagged,casserole,casserole,CORRECT,,0 min. 4 sec.
368,Untagged,sacrosanct,sacrosnact,INCORRECT,,0 min. 5 sec.
369,Untagged,gourami,gourami,CORRECT,,0 min. 5 sec.
370,Untagged,cybernetics,cybernetics,CORRECT,,0 min. 6 sec.
371,Untagged,gerrymander,gerrymander,CORRECT,,2 min. 171 sec.
372,Untagged,nacelle,nocelle,INCORRECT,,0 min. 5 sec.
373,Untagged,fusilli,fusilli,CORRECT,,0 min. 5 sec.
374,Untagged,trefoil,trefoil,CORRECT,,0 min. 4 sec.
375,Untagged,pueblo,pueblo,CORRECT,,0 min. 6 sec.
376,Untagged,protagonist,protagonist,CORRECT,,0 min. 8 sec.
377,Untagged,vulnerable,vulnerable,CORRECT,,0 min. 4 sec.
378,Untagged,arabesque,arabesque,CORRECT,,0 min. 6 sec.
379,Untagged,terrarium,terrarium,CORRECT,,0 min. 4 sec.
380,Untagged,gastroenterology,gastroenterology,CORRECT,,0 min. 5 sec.
381,Untagged,vanadium,vanadium,CORRECT,,0 min. 5 sec.
382,Untagged,belle,belle,CORRECT,,0 min. 3 sec.
383,Untagged,sagittarius,sagittarius,CORRECT,,0 min. 4 sec.
384,Untagged,chlorosis,clarosis,INCORRECT,'chlorosis' added to tag 'gk. chlor (green)'<br><br>,0 min. 37 sec.
385,Untagged,lacuna,lacuna,CORRECT,,0 min. 7 sec.
386,Untagged,sconce,sconce,CORRECT,,0 min. 4 sec.
387,Untagged,verbena,verbena,CORRECT,,0 min. 4 sec.
388,Untagged,halide,halide,CORRECT,,0 min. 4 sec.
389,Untagged,pallor,pallor,CORRECT,,0 min. 3 sec.
390,Untagged,synoptic,synoptic,CORRECT,,0 min. 5 sec.
391,Untagged,sphinx,sphinx,CORRECT,,0 min. 3 sec.
392,Untagged,spaghetti,spagetti,INCORRECT,'spaghetti' added to tag '/gh/ italian sound (silent h mishap)'<br><br>,0 min. 30 sec.
393,Untagged,censorious,censorious,CORRECT,,0 min. 3 sec.
394,Untagged,furtive,furtive,CORRECT,,0 min. 4 sec.
395,Untagged,cantina,cantina,CORRECT,,0 min. 3 sec.
396,Untagged,helix,helix,CORRECT,,0 min. 3 sec.
397,Untagged,protean,protean,CORRECT,,0 min. 3 sec.
398,Untagged,neuralgia,neuralgia,CORRECT,,0 min. 4 sec.
399,Untagged,subtrahend,subtrahend,CORRECT,,0 min. 4 sec.
400,Untagged,dissimilitude,dissimilitude,CORRECT,,0 min. 5 sec.
401,Untagged,taiga,taiga,CORRECT,,0 min. 3 sec.
402,Untagged,caracole,carricole,INCORRECT,,0 min. 4 sec.
